Customer,Date,Product price,Product weight,Gender,Location,Branch/Locker
RND242062,28-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 3
RND242063,28-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND242064,28-02-2023 04:00:00,16800.0,2.4,F,Yerevan,G-Location 2
RND242065,10-03-2023 4:00:00,1650.0,0.3,M,Yerevan,G-Location 4
RND242066,10-03-2023 4:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND242067,28-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 2
RND242068,28-02-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND242069,10-03-2023 4:00:00,42900.0,7.8,F,Yerevan,G-Location 2
RND242070,28-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 1
RND242071,28-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 1
RND242072,28-02-2023 04:00:00,15400.000000000002,2.2,M,Yerevan,G-Location 2
RND242073,28-02-2023 04:00:00,9000.0,1.5,M,Yerevan,G-Location 2
RND242074,28-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 1
RND242075,28-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 2
RND242076,28-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND242077,28-02-2023 04:00:00,14850.000000000002,2.7,M,Yerevan,G-Location 2
RND242078,28-02-2023 04:00:00,8400.0,1.4,F,Yerevan,G-Location 3
RND242079,28-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 1
RND242080,28-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND242081,10-03-2023 4:00:00,550.0,0.1,F,Yerevan,G-Location 1
RND242082,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 1
RND242083,28-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 2
RND242084,28-02-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 1
RND242085,28-02-2023 04:00:00,10500.0,1.5,M,Yerevan,G-Location 2
RND242086,28-02-2023 04:00:00,8800.0,1.6,M,Yerevan,G-Location 2
RND242087,28-02-2023 04:00:00,22800.0,3.8,M,Yerevan,G-Location 2
RND242088,28-02-2023 04:00:00,4200.0,0.7,F,Yerevan,G-Location 1
RND242089,28-02-2023 04:00:00,16099.999999999998,2.3,F,Yerevan,G-Location 1
RND242090,10-03-2023 4:00:00,1400.0,0.2,F,Yerevan,G-Location 5
RND242091,28-02-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND242092,28-02-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 1
RND242093,28-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 1
RND242094,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 3
RND242095,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 3
RND242096,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND242097,02-03-2023 4:00:00,1650.0,0.3,M,Yerevan,G-Location 1
RND242098,28-02-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 1
RND242099,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND242100,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND242101,28-02-2023 04:00:00,28000.0,4.0,F,Yerevan,G-Location 2
RND242102,28-02-2023 04:00:00,4200.0,0.7,F,Yerevan,G-Location 1
RND242103,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND242104,28-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 2
RND242105,28-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND242106,28-02-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 1
RND242107,10-03-2023 4:00:00,46200.0,6.6,F,Yerevan,G-Location 2
RND242108,28-02-2023 04:00:00,16800.0,2.4,M,Yerevan,G-Location 2
RND242109,28-02-2023 04:00:00,12100.000000000002,2.2,F,Yerevan,G-Location 3
RND242110,28-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 3
RND242111,28-02-2023 04:00:00,30799.999999999996,5.6,M,Yerevan,G-Location 5
RND242112,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND242113,28-02-2023 04:00:00,10500.0,1.5,F,Yerevan,G-Location 2
RND242114,10-03-2023 4:00:00,3500.0,0.5,F,Yerevan,G-Location 2
RND242115,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND242116,28-02-2023 04:00:00,5400.0,0.9,M,Yerevan,G-Location 4
RND242117,10-03-2023 4:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 1
RND242118,10-03-2023 4:00:00,4950.0,0.9,F,Yerevan,G-Location 1
RND242119,28-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 4
RND242120,28-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 1
RND242121,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 5
RND242122,28-02-2023 04:00:00,28600.0,5.2,M,Yerevan,G-Location 5
RND242123,28-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND242124,10-03-2023 4:00:00,3600.0,0.6,M,Yerevan,G-Location 1
RND242125,28-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND242126,28-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 5
RND242127,10-03-2023 4:00:00,5400.0,0.9,F,Yerevan,G-Location 5
RND242128,10-03-2023 4:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND242129,28-02-2023 04:00:00,700.0,0.1,M,Yerevan,G-Location 1
RND242130,02-03-2023 4:00:00,2800.0,0.4,F,Yerevan,G-Location 5
RND242131,10-03-2023 4:00:00,4950.0,0.9,F,Yerevan,G-Location 1
RND242132,10-03-2023 4:00:00,7150.0,1.3,F,Yerevan,G-Location 4
RND242133,28-02-2023 04:00:00,9100.0,1.3,M,Yerevan,G-Location 4
RND242134,28-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 2
RND242135,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND242136,10-03-2023 4:00:00,11900.0,1.7,F,Yerevan,G-Location 3
RND242137,10-03-2023 4:00:00,6300.0,0.9,F,Yerevan,G-Location 5
RND242138,10-03-2023 4:00:00,4200.0,0.7,M,Yerevan,G-Location 4
RND242139,28-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 1
RND242140,10-03-2023 4:00:00,7150.0,1.3,M,Yerevan,G-Location 4
RND242141,28-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 3
RND242142,28-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 3
RND242143,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 4
RND242144,28-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 1
RND242145,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 5
RND242146,10-03-2023 4:00:00,7200.0,1.2,M,Yerevan,G-Location 2
RND242147,28-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 2
RND242148,10-03-2023 4:00:00,24750.0,4.5,M,Yerevan,G-Location 4
RND242149,28-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND242150,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND242151,28-02-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 1
RND242152,28-02-2023 04:00:00,15000.0,2.5,M,Yerevan,G-Location 2
RND242153,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND242154,10-03-2023 4:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND242155,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 5
RND242156,10-03-2023 4:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND242157,28-02-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 5
RND242158,28-02-2023 04:00:00,7150.0,1.3,M,Yerevan,G-Location 1
RND242159,10-03-2023 4:00:00,7000.0,1.0,F,Yerevan,G-Location 2
RND242160,10-03-2023 4:00:00,2100.0,0.3,M,Yerevan,G-Location 1
RND242161,28-02-2023 04:00:00,11200.0,1.6,F,Yerevan,G-Location 1
RND242162,28-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 1
RND242163,28-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 1
RND242164,10-03-2023 4:00:00,600.0,0.1,M,Yerevan,G-Location 5
RND242165,28-02-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 2
RND242166,28-02-2023 04:00:00,7699.999999999999,1.4,F,Yerevan,G-Location 5
RND242167,28-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 1
RND242168,28-02-2023 04:00:00,60899.99999999999,8.7,F,Yerevan,G-Location 1
RND242169,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND242170,28-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 1
RND242171,28-02-2023 04:00:00,8400.0,1.2,M,Yerevan,G-Location 1
RND242172,28-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 3
RND242173,02-03-2023 4:00:00,5400.0,0.9,M,Yerevan,G-Location 1
RND242174,28-02-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 3
RND242175,28-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 5
RND242176,28-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 1
RND242177,28-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 2
RND242178,28-02-2023 04:00:00,17600.0,3.2,M,Yerevan,G-Location 1
RND242179,10-03-2023 4:00:00,3000.0,0.5,F,Yerevan,G-Location 2
RND242180,28-02-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 1
RND242181,28-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 2
RND242182,28-02-2023 04:00:00,12600.0,2.1,F,Yerevan,G-Location 2
RND242183,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND242184,28-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 2
RND242185,28-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND242186,28-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 2
RND242187,28-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND242188,28-02-2023 04:00:00,5600.0,0.8,M,Yerevan,G-Location 2
RND242189,28-02-2023 04:00:00,7150.0,1.3,F,Yerevan,G-Location 2
RND242190,28-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 1
RND242191,28-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 2
RND242192,10-03-2023 4:00:00,2750.0,0.5,F,Yerevan,G-Location 4
RND242193,28-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 5
RND242194,28-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 1
RND242195,28-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 4
RND242196,28-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 3
RND242197,28-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 5
RND242198,28-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 3
RND242199,28-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 2
RND242200,28-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 1
RND242201,28-02-2023 04:00:00,14700.0,2.1,F,Yerevan,G-Location 2
RND242202,28-02-2023 04:00:00,16800.0,2.4,M,Yerevan,G-Location 2
RND242203,28-02-2023 04:00:00,4900.0,0.7,M,Yerevan,G-Location 4
RND242204,28-02-2023 04:00:00,8250.0,1.5,M,Yerevan,G-Location 2
RND242205,28-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 3
RND242206,28-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 2
RND242207,28-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 5
RND242208,28-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 5
RND242209,28-02-2023 04:00:00,9000.0,1.5,M,Yerevan,G-Location 1
RND242210,28-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 5
RND242211,28-02-2023 04:00:00,5400.0,0.9,F,Yerevan,G-Location 5
RND242212,10-03-2023 4:00:00,3500.0,0.5,F,Yerevan,G-Location 2
RND242213,28-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND242214,28-02-2023 04:00:00,7699.999999999999,1.4,F,Yerevan,G-Location 2
RND242215,28-02-2023 04:00:00,9000.0,1.5,F,Yerevan,G-Location 4
RND242216,28-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 1
RND242217,28-02-2023 04:00:00,9100.0,1.3,F,Yerevan,G-Location 2
RND242218,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND242219,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 1
RND242220,28-02-2023 04:00:00,7150.0,1.3,F,Yerevan,G-Location 5
RND242221,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 1
RND242222,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 1
RND242223,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 3
RND242224,10-03-2023 4:00:00,3300.0,0.6,F,Yerevan,G-Location 1
RND242225,28-02-2023 04:00:00,13799.999999999998,2.3,F,Yerevan,G-Location 2
RND242226,28-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND242227,28-02-2023 04:00:00,3849.9999999999995,0.7,F,Yerevan,G-Location 1
RND242228,28-02-2023 04:00:00,11900.0,1.7,F,Yerevan,G-Location 2
RND242229,28-02-2023 04:00:00,9800.0,1.4,F,Yerevan,G-Location 1
RND242230,28-02-2023 04:00:00,600.0,0.1,M,Yerevan,G-Location 2
RND242231,28-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND242232,10-03-2023 4:00:00,2400.0,0.4,M,Yerevan,G-Location 3
RND242233,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 1
RND242234,28-02-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 2
RND242235,28-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 3
RND242236,28-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 3
RND242237,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 2
RND242238,28-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 3
RND242239,28-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 5
RND242240,10-03-2023 4:00:00,10500.0,1.5,M,Yerevan,G-Location 1
RND242241,28-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 5
RND242242,28-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 1
RND242243,28-02-2023 04:00:00,7699.999999999999,1.4,F,Yerevan,G-Location 3
RND242244,28-02-2023 04:00:00,15000.0,2.5,M,Yerevan,G-Location 2
RND242245,28-02-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 1
RND242246,10-03-2023 4:00:00,5600.0,0.8,M,Yerevan,G-Location 5
RND242247,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 1
RND242248,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 2
RND242249,28-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND242250,10-03-2023 4:00:00,9600.0,1.6,F,Yerevan,G-Location 1
RND242251,10-03-2023 4:00:00,1400.0,0.2,F,Yerevan,G-Location 1
RND242252,28-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 5
RND242253,28-02-2023 04:00:00,22800.0,3.8,F,Yerevan,G-Location 1
RND242254,28-02-2023 04:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND242255,10-03-2023 4:00:00,2100.0,0.3,F,Yerevan,G-Location 1
RND242256,28-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 1
RND242257,28-02-2023 04:00:00,8800.0,1.6,F,Yerevan,G-Location 1
RND242258,28-02-2023 04:00:00,4950.0,0.9,M,Yerevan,G-Location 1
RND242259,28-02-2023 04:00:00,15950.0,2.9,M,Yerevan,G-Location 5
RND242260,28-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 2
RND242261,28-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 2
RND242262,28-02-2023 04:00:00,3500.0,0.5,F,Yerevan,G-Location 2
RND242263,28-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 2
RND242264,28-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 2
RND242265,28-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 2
RND242266,28-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND242267,28-02-2023 04:00:00,4200.0,0.6,F,Yerevan,G-Location 1
RND242268,28-02-2023 04:00:00,3000.0,0.5,F,Yerevan,G-Location 1
RND242269,28-02-2023 04:00:00,12600.0,2.1,M,Yerevan,G-Location 1
RND242270,28-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND242271,10-03-2023 4:00:00,600.0,0.1,M,Yerevan,G-Location 1
RND242272,28-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 1
RND242273,28-02-2023 04:00:00,1100.0,0.2,M,Yerevan,G-Location 1
RND242274,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 4
RND242275,02-03-2023 4:00:00,1200.0,0.2,M,Yerevan,G-Location 2
RND242276,28-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 2
RND242277,28-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 3
RND242278,28-02-2023 04:00:00,11000.0,2.0,F,Yerevan,G-Location 1
RND242279,28-02-2023 04:00:00,3500.0,0.5,M,Yerevan,G-Location 4
RND242280,28-02-2023 04:00:00,7800.0,1.3,M,Yerevan,G-Location 1
RND242281,28-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 2
RND242282,28-02-2023 04:00:00,5600.0,0.8,F,Yerevan,G-Location 2
RND242283,28-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND242284,28-02-2023 04:00:00,9800.0,1.4,M,Yerevan,G-Location 4
RND242285,28-02-2023 04:00:00,1800.0,0.3,F,Yerevan,G-Location 1
RND242286,28-02-2023 04:00:00,6300.0,0.9,F,Yerevan,G-Location 1
RND242287,28-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 4
RND242288,28-02-2023 04:00:00,6300.0,0.9,M,Yerevan,G-Location 1
RND242289,28-02-2023 04:00:00,4400.0,0.8,F,Yerevan,G-Location 2
RND242290,28-02-2023 04:00:00,8400.0,1.2,F,Yerevan,G-Location 2
RND242291,28-02-2023 04:00:00,13300.0,1.9,M,Yerevan,G-Location 1
RND242292,28-02-2023 04:00:00,3000.0,0.5,M,Yerevan,G-Location 2
RND242293,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND242294,28-02-2023 04:00:00,8400.0,1.4,M,Yerevan,G-Location 2
RND242295,28-02-2023 04:00:00,6600.0,1.2,M,Yerevan,G-Location 4
RND242296,28-02-2023 04:00:00,550.0,0.1,F,Yerevan,G-Location 1
RND242297,28-02-2023 04:00:00,16800.0,2.4,F,Yerevan,G-Location 1
RND242298,28-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 2
RND242299,28-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 1
RND242300,28-02-2023 04:00:00,7150.0,1.3,M,Yerevan,G-Location 4
RND242301,28-02-2023 04:00:00,23400.0,3.9,F,Yerevan,G-Location 3
RND242302,28-02-2023 04:00:00,4950.0,0.9,F,Yerevan,G-Location 1
RND242303,28-02-2023 04:00:00,1100.0,0.2,F,Yerevan,G-Location 5
RND242304,28-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 2
RND242305,28-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 1
RND242306,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 5
RND242307,28-02-2023 04:00:00,14700.0,2.1,F,Yerevan,G-Location 5
RND242308,28-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 1
RND242309,28-02-2023 04:00:00,2400.0,0.4,M,Yerevan,G-Location 1
RND242310,28-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND242311,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 4
RND242312,28-02-2023 04:00:00,4800.0,0.8,M,Yerevan,G-Location 1
RND242313,28-02-2023 04:00:00,8400.0,1.4,M,Yerevan,G-Location 2
RND242314,28-02-2023 04:00:00,4200.0,0.7,M,Yerevan,G-Location 1
RND242315,28-02-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 5
RND242316,28-02-2023 04:00:00,14700.0,2.1,M,Yerevan,G-Location 1
RND242317,28-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 1
RND242318,28-02-2023 04:00:00,6000.0,1.0,M,Yerevan,G-Location 1
RND242319,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND242320,28-02-2023 04:00:00,7000.0,1.0,M,Yerevan,G-Location 1
RND242321,28-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 1
RND242322,28-02-2023 04:00:00,12100.000000000002,2.2,F,Yerevan,G-Location 2
RND242323,28-02-2023 04:00:00,3849.9999999999995,0.7,M,Yerevan,G-Location 5
RND242324,28-02-2023 04:00:00,6600.000000000001,1.1,F,Yerevan,G-Location 1
RND242325,02-03-2023 4:00:00,6000.0,1.0,M,Yerevan,G-Location 5
RND242326,28-02-2023 04:00:00,7700.000000000001,1.1,M,Yerevan,G-Location 1
RND242327,28-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 2
RND242328,02-03-2023 4:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND242329,28-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 5
RND242330,28-02-2023 04:00:00,1650.0,0.3,F,Yerevan,G-Location 1
RND242331,28-02-2023 04:00:00,4200.0,0.6,M,Yerevan,G-Location 1
RND242332,28-02-2023 04:00:00,5400.0,0.9,F,Yerevan,G-Location 2
RND242333,28-02-2023 04:00:00,1800.0,0.3,M,Yerevan,G-Location 2
RND242334,28-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 1
RND242335,28-02-2023 04:00:00,2100.0,0.3,M,Yerevan,G-Location 2
RND242336,28-02-2023 04:00:00,550.0,0.1,M,Yerevan,G-Location 4
RND242337,28-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 4
RND242338,28-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 1
RND242339,28-02-2023 04:00:00,2400.0,0.4,F,Yerevan,G-Location 1
RND242340,02-03-2023 4:00:00,4200.0,0.7,F,Yerevan,G-Location 2
RND242341,28-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 2
RND242342,28-02-2023 04:00:00,1650.0,0.3,M,Yerevan,G-Location 2
RND242343,28-02-2023 04:00:00,9600.0,1.6,F,Yerevan,G-Location 1
RND242344,28-02-2023 04:00:00,6050.000000000001,1.1,M,Yerevan,G-Location 2
RND242345,28-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 2
RND242346,28-02-2023 04:00:00,10500.0,1.5,M,Yerevan,G-Location 3
RND242347,28-02-2023 04:00:00,7699.999999999999,1.4,F,Yerevan,G-Location 2
RND242348,10-03-2023 4:00:00,2200.0,0.4,F,Yerevan,G-Location 4
RND242349,28-02-2023 04:00:00,7200.0,1.2,F,Yerevan,G-Location 1
RND242350,28-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND242351,28-02-2023 04:00:00,4200.0,0.7,F,Yerevan,G-Location 5
RND242352,28-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 1
RND242353,28-02-2023 04:00:00,7150.0,1.3,M,Yerevan,G-Location 1
RND242354,28-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND242355,28-02-2023 04:00:00,10500.0,1.5,F,Yerevan,G-Location 2
RND242356,28-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 5
RND242357,28-02-2023 04:00:00,3600.0,0.6,F,Yerevan,G-Location 4
RND242358,28-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 3
RND242359,28-02-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 3
RND242360,28-02-2023 04:00:00,2750.0,0.5,F,Yerevan,G-Location 3
RND242361,28-02-2023 04:00:00,9800.0,1.4,M,Yerevan,G-Location 2
RND242362,28-02-2023 04:00:00,22800.0,3.8,M,Yerevan,G-Location 2
RND242363,28-02-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 2
RND242364,28-02-2023 04:00:00,3600.0,0.6,M,Yerevan,G-Location 2
RND242365,28-02-2023 04:00:00,2200.0,0.4,F,Yerevan,G-Location 2
RND242366,28-02-2023 04:00:00,4900.0,0.7,F,Yerevan,G-Location 5
RND242367,28-02-2023 04:00:00,2800.0,0.4,M,Yerevan,G-Location 2
RND242368,28-02-2023 04:00:00,6050.000000000001,1.1,F,Yerevan,G-Location 1
RND242369,28-02-2023 04:00:00,1400.0,0.2,F,Yerevan,G-Location 3
RND242370,10-03-2023 4:00:00,6000.0,1.0,F,Yerevan,G-Location 1
RND242371,28-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 5
RND242372,28-02-2023 04:00:00,1400.0,0.2,M,Yerevan,G-Location 2
RND242373,28-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 1
RND242374,10-03-2023 4:00:00,1650.0,0.3,F,Yerevan,G-Location 2
RND242375,28-02-2023 04:00:00,2750.0,0.5,M,Yerevan,G-Location 2
RND242376,28-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 2
RND242377,28-02-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 4
RND242378,28-02-2023 04:00:00,3300.0,0.6,F,Yerevan,G-Location 4
RND242379,28-02-2023 04:00:00,2200.0,0.4,M,Yerevan,G-Location 1
RND242380,28-02-2023 04:00:00,4800.0,0.8,F,Yerevan,G-Location 1
RND242381,28-02-2023 04:00:00,2100.0,0.3,F,Yerevan,G-Location 3
RND242382,28-02-2023 04:00:00,9900.0,1.8,M,Yerevan,G-Location 1
RND242383,10-03-2023 4:00:00,4950.0,0.9,M,Yerevan,G-Location 1
RND242384,28-02-2023 04:00:00,1200.0,0.2,F,Yerevan,G-Location 2
RND242385,28-02-2023 04:00:00,11900.0,1.7,M,Yerevan,G-Location 2
RND242386,28-02-2023 04:00:00,2800.0,0.4,F,Yerevan,G-Location 2
RND242387,28-02-2023 04:00:00,14400.0,2.4,F,Yerevan,G-Location 3
RND242388,28-02-2023 04:00:00,6600.0,1.2,F,Yerevan,G-Location 3
RND242389,10-03-2023 4:00:00,1100.0,0.2,M,Yerevan,G-Location 3
RND242390,28-02-2023 04:00:00,600.0,0.1,F,Yerevan,G-Location 2
RND242391,28-02-2023 04:00:00,700.0,0.1,F,Yerevan,G-Location 2
